account_number,date,therms,usaf
HHHUXH,18387,12,
HHHUXH,18419,9,
HHHUXH,18449,10,
HHHUXH,18479,12,
HHHUXH,18511,15,
HHHUXH,18540,10,
HHHUXH,18569,9,
HHHUXH,18602,18,
HHHUXH,18631,8,
HHHUXH,18661,16,
HHHUXH,18693,11,
HHHUXH,18722,10,
HHHUXH,18752,14,
HHHUXH,18784,16,
HHHUXH,18814,15,
HHHUXH,18843,13,
HHHUXH,18875,13,
HHHUXH,18904,11,
HHHUXH,18933,11,
HHHUXH,18965,19,
HHHUXH,18996,12,
HHHUXH,19025,15,
HHHUXH,19057,64,
HHHUXH,19086,60,
HHHUXH,19116,51,
HHHUXH,19148,32,
HHHUXH,19178,23,
HHHUXH,19207,19,
HHHUXH,19239,24,
HHHUXH,19268,28,
HHHUXH,19297,28,
HHHUXH,19330,64,
HHHUXH,19361,101,
HHHUXH,19392,99,
HHHUXH,19422,84,
HHHUXH,19451,33,
HI8K53,18281,.,
HI8K53,18297,.,
HI8K53,18329,63,
HI8K53,18359,32,
HI8K53,18388,20,
HI8K53,18420,13,
HI8K53,18450,11,
HI8K53,18482,11,
HI8K53,18512,10,
HI8K53,18541,11,
HI8K53,18570,17,
HI8K53,18603,74,
HI8K53,18632,78,
HI8K53,18664,93,
HI8K53,18694,72,
HI8K53,18723,44,
HI8K53,18755,20,
HI8K53,18785,18,
HI8K53,18815,12,
HI8K53,18846,13,
HI8K53,18876,9,
HI8K53,18905,10,
HI8K53,18934,23,
HI8K53,18966,41,
HI8K53,18997,58,
HI8K53,19028,51,
HI8K53,19058,37,
HI8K53,19087,30,
HI8K53,19119,18,
HI8K53,19149,15,
HI8K53,19179,14,
HI8K53,19210,12,
HI8K53,19240,14,
HI8K53,19269,16,
HI8K53,19298,15,
HI8K53,19331,20,
HI8K53,19362,42,
HI8K53,19393,55,
HI8K53,19423,25,
HI8K53,19452,16,
HJP0T1,17883,.,
HJP0T1,17912,166,
HJP0T1,17945,133,
HJP0T1,17974,97,
HJP0T1,18005,61,
HJP0T1,18035,25,
HJP0T1,18065,12,
HJP0T1,18097,12,
HJP0T1,18126,10,
HJP0T1,18156,11,
HJP0T1,18185,22,
HJP0T1,18217,72,
HJP0T1,18247,148,
HJP0T1,18280,144,
HJP0T1,18310,120,
HJP0T1,18342,104,
HJP0T1,18371,73,
HJP0T1,18400,35,
HJP0T1,18430,17,
HJP0T1,18462,12,
HJP0T1,18492,14,
HJP0T1,18524,11,
HJP0T1,18553,12,
HJP0T1,18583,72,
HJP0T1,18615,141,
HJP0T1,18645,156,
HJP0T1,18674,126,
HJP0T1,18706,122,
HJP0T1,18736,66,
HJP0T1,18765,37,
HJP0T1,18797,13,
HJP0T1,18827,13,
HJP0T1,18856,12,
HJP0T1,18888,11,
HJP0T1,18917,18,
HJP0T1,18947,74,
HJP0T1,18976,137,
HJP0T1,19009,160,
HJP0T1,19038,101,
HJP0T1,19070,94,
HJP0T1,19099,64,
HJP0T1,19129,15,
HJP0T1,19161,12,
HJP0T1,19191,11,
HJP0T1,19220,12,
HJP0T1,19252,10,
HJP0T1,19281,11,
HJP0T1,19311,46,
HJP0T1,19343,91,
HJP0T1,19372,149,
HJP0T1,19403,127,
HJP0T1,19434,81,
HJPIOZ,17890,.,
HJPIOZ,17922,6,
HJPIOZ,17952,5,
HJPIOZ,17981,5,
HJPIOZ,18013,5,
HJPIOZ,18043,4,
HJPIOZ,18072,4,
HJPIOZ,18104,4,
HJPIOZ,18133,5,
HJPIOZ,18163,4,
HJPIOZ,18192,4,
HJPIOZ,18224,4,
HJPIOZ,18254,5,
HJPIOZ,18287,6,
HJPIOZ,18317,5,
HJPIOZ,18350,5,
HJPIOZ,18378,4,
HJPIOZ,18407,2,
HJPIOZ,18437,6,
HJPIOZ,18469,4,
HJPIOZ,18500,6,
HJPIOZ,18531,4,
HJPIOZ,18560,4,
HJPIOZ,18589,4,
HJPIOZ,18622,3,
HJPIOZ,18651,4,
HJPIOZ,18682,6,
HJPIOZ,18713,4,
HJPIOZ,18743,5,
HJPIOZ,18772,5,
HJPIOZ,18804,4,
HJPIOZ,18834,5,
HJPIOZ,18863,6,
HJPIOZ,18896,5,
HJPIOZ,18924,4,
HJPIOZ,18953,4,
HJPIOZ,18983,6,
HJPIOZ,19016,6,
HJPIOZ,19046,5,
HJPIOZ,19077,5,
HJPIOZ,19107,5,
HJPIOZ,19136,4,
HJPIOZ,19168,4,
HJPIOZ,19198,4,
HJPIOZ,19227,4,
HJPIOZ,19259,5,
HJPIOZ,19288,3,
HJPIOZ,19317,4,
HJPIOZ,19350,10,
HJPIOZ,19381,9,
HJPIOZ,19413,9,
HJPIOZ,19442,6,
HJZ909,18614,.,
HJZ909,18632,.,
HJZ909,18664,99,
HJZ909,18694,74,
HJZ909,18723,53,
HJZ909,18755,21,
HJZ909,18785,23,
HJZ909,18815,16,
HJZ909,18846,21,
HJZ909,18876,17,
HJZ909,18905,20,
HJZ909,18934,26,
HJZ909,18966,45,
HJZ909,18997,79,
HJZ909,19028,80,
HJZ909,19058,52,
HJZ909,19087,30,
HJZ909,19119,18,
HJZ909,19149,11,
HJZ909,19179,10,
HJZ909,19210,11,
HJZ909,19240,8,
HJZ909,19269,10,
HJZ909,19298,12,
HJZ909,19331,42,
HJZ909,19362,69,
HJZ909,19393,62,
HJZ909,19423,50,
HJZ909,19452,22,
HKZLHS,18130,.,
HKZLHS,18141,.,
HKZLHS,18171,6,
HKZLHS,18202,16,
HKZLHS,18234,34,
HKZLHS,18265,70,
HKZLHS,18295,85,
HKZLHS,18325,62,
HKZLHS,18358,45,
HKZLHS,18386,27,
HKZLHS,18416,13,
HKZLHS,18448,11,
HKZLHS,18478,8,
HKZLHS,18510,10,
HKZLHS,18540,9,
HKZLHS,18569,18,
HKZLHS,18601,61,
HKZLHS,18630,73,
HKZLHS,18660,95,
HKZLHS,18692,81,
HKZLHS,18721,54,
HKZLHS,18751,19,
HKZLHS,18783,23,
HKZLHS,18813,9,
HKZLHS,18842,8,
HKZLHS,18871,7,
HKZLHS,18903,8,
HKZLHS,18932,10,
HKZLHS,18963,43,
HKZLHS,18995,67,
HKZLHS,19024,59,
HKZLHS,19056,52,
HKZLHS,19085,41,
HKZLHS,19115,22,
HKZLHS,19147,11,
HKZLHS,19176,9,
HKZLHS,19206,9,
HKZLHS,19235,6,
HKZLHS,19267,8,
HKZLHS,19296,10,
HKZLHS,19329,37,
HKZLHS,19360,70,
HKZLHS,19389,64,
HKZLHS,19421,55,
HKZLHS,19450,30,
HMFY3V,18597,.,
HMFY3V,18636,.,
HMFY3V,18666,63,
HMFY3V,18696,78,
HMFY3V,18727,46,
HMFY3V,18757,11,
HMFY3V,18787,3,
HMFY3V,18819,2,
HMFY3V,18848,4,
HMFY3V,18878,3,
HMFY3V,18909,16,
HMFY3V,18938,21,
HMFY3V,18968,69,
HMFY3V,19000,97,
HMFY3V,19030,81,
HMFY3V,19060,66,
HMFY3V,19091,51,
HMFY3V,19121,26,
HMFY3V,19151,16,
HMFY3V,19183,14,
HMFY3V,19212,11,
HMFY3V,19242,13,
HMFY3V,19273,14,
HMFY3V,19302,19,
HMFY3V,19333,54,
HMFY3V,19365,108,
HMFY3V,19395,88,
HMFY3V,19427,67,
HMFY3V,19456,28,
HN7LRF,17904,.,
HN7LRF,17933,44,
HN7LRF,17965,88,
HN7LRF,17995,35,
HN7LRF,18024,28,
HN7LRF,18056,12,
HN7LRF,18086,11,
HN7LRF,18115,11,
HN7LRF,18147,11,
HN7LRF,18176,9,
HN7LRF,18205,14,
HN7LRF,18236,53,
HN7LRF,18268,103,
HN7LRF,18300,84,
HN7LRF,18330,57,
HN7LRF,18360,44,
HN7LRF,18391,31,
HN7LRF,18421,24,
HN7LRF,18451,12,
HN7LRF,18483,11,
HN7LRF,18513,10,
HN7LRF,18542,8,
HN7LRF,18573,20,
HN7LRF,18604,82,
HN7LRF,18633,91,
HN7LRF,18665,73,
HN7LRF,18695,88,
HN7LRF,18724,77,
HN7LRF,18756,27,
HN7LRF,18786,32,
HN7LRF,18818,13,
HN7LRF,18847,9,
HN7LRF,18877,7,
HN7LRF,18906,9,
HN7LRF,18937,12,
HN7LRF,18967,22,
HN7LRF,18998,57,
HN7LRF,19029,57,
HN7LRF,19059,47,
HN7LRF,19088,50,
HN7LRF,19120,21,
HN7LRF,19150,12,
HN7LRF,19182,12,
HN7LRF,19211,10,
HN7LRF,19241,8,
HN7LRF,19270,7,
HN7LRF,19301,8,
HN7LRF,19332,28,
HN7LRF,19364,88,
HN7LRF,19394,60,
HN7LRF,19424,47,
HN7LRF,19455,12,
HQ2S8M,17889,.,
HQ2S8M,17918,37,
HQ2S8M,17951,43,
HQ2S8M,17980,26,
HQ2S8M,18010,17,
HQ2S8M,18043,20,
HQ2S8M,18071,9,
HQ2S8M,18101,15,
HQ2S8M,18132,17,
HQ2S8M,18162,13,
HQ2S8M,18191,14,
HQ2S8M,18220,24,
HQ2S8M,18253,46,
HQ2S8M,18286,38,
HQ2S8M,18316,31,
HQ2S8M,18346,19,
HQ2S8M,18377,26,
HQ2S8M,18406,20,
HQ2S8M,18436,12,
HQ2S8M,18468,20,
HQ2S8M,18498,22,
HQ2S8M,18528,11,
HQ2S8M,18559,16,
HQ2S8M,18588,21,
HQ2S8M,18619,43,
HQ2S8M,18651,55,
HQ2S8M,18681,38,
HQ2S8M,18710,30,
HQ2S8M,18742,29,
HQ2S8M,18771,18,
HQ2S8M,18801,17,
HQ2S8M,18833,13,
HQ2S8M,18862,12,
HQ2S8M,18895,14,
HQ2S8M,18924,14,
HQ2S8M,18952,26,
HQ2S8M,18982,38,
HQ2S8M,19015,36,
HQ2S8M,19045,25,
HQ2S8M,19074,24,
HQ2S8M,19106,21,
HQ2S8M,19135,14,
HQ2S8M,19165,16,
HQ2S8M,19197,14,
HQ2S8M,19226,12,
HQ2S8M,19256,12,
HQ2S8M,19287,12,
HQ2S8M,19316,19,
HQ2S8M,19347,32,
HQ2S8M,19380,46,
HQ2S8M,19410,28,
HQ2S8M,19441,21,
HQ8JZA,17876,.,
HQ8JZA,17905,170,
HQ8JZA,17937,124,
HQ8JZA,17967,113,
HQ8JZA,17999,68,
HQ8JZA,18029,48,
HQ8JZA,18059,34,
HQ8JZA,18090,34,
HQ8JZA,18119,30,
HQ8JZA,18149,33,
HQ8JZA,18178,33,
HQ8JZA,18210,48,
HQ8JZA,18240,129,
HQ8JZA,18272,142,
HQ8JZA,18302,115,
HQ8JZA,18335,105,
HQ8JZA,18364,66,
HQ8JZA,18393,52,
HQ8JZA,18423,40,
HQ8JZA,18455,36,
HQ8JZA,18486,35,
HQ8JZA,18518,35,
HQ8JZA,18546,33,
HQ8JZA,18575,50,
HQ8JZA,18608,135,
HQ8JZA,18637,140,
HQ8JZA,18667,101,
HQ8JZA,18699,120,
HQ8JZA,18728,81,
HQ8JZA,18758,44,
HQ8JZA,18790,49,
HQ8JZA,18820,33,
HQ8JZA,18849,31,
HQ8JZA,18881,33,
HQ8JZA,18910,34,
HQ8JZA,18939,50,
HQ8JZA,18969,118,
HQ8JZA,19001,155,
HQ8JZA,19031,102,
HQ8JZA,19063,97,
HQ8JZA,19092,75,
HQ8JZA,19122,46,
HQ8JZA,19154,40,
HQ8JZA,19184,36,
HQ8JZA,19213,34,
HQ8JZA,19245,38,
HQ8JZA,19274,37,
HQ8JZA,19303,38,
HQ8JZA,19336,84,
HQ8JZA,19366,138,
HQ8JZA,19396,130,
HQ8JZA,19428,103,
HQG4LV,17889,.,
HQG4LV,17919,24,
HQG4LV,17951,23,
HQG4LV,17980,19,
HQG4LV,18010,16,
HQG4LV,18042,16,
HQG4LV,18071,12,
HQG4LV,18101,10,
HQG4LV,18132,12,
HQG4LV,18162,12,
HQG4LV,18191,14,
HQG4LV,18221,15,
HQG4LV,18253,14,
HQG4LV,18286,14,
HQG4LV,18316,9,
HQG4LV,18346,6,
HQG4LV,18377,8,
HQG4LV,18406,6,
HQG4LV,18436,6,
HQG4LV,18468,5,
HQG4LV,18498,5,
HQG4LV,18528,4,
HQG4LV,18559,5,
HQG4LV,18588,7,
HQG4LV,18619,10,
HQG4LV,18651,9,
HQG4LV,18681,8,
HQG4LV,18710,9,
HQG4LV,18742,8,
HQG4LV,18771,6,
HQG4LV,18801,6,
HQG4LV,18833,5,
HQG4LV,18862,4,
HQG4LV,18892,5,
HQG4LV,18923,7,
HQG4LV,18952,15,
HQG4LV,18982,30,
HQG4LV,19015,34,
HQG4LV,19045,25,
HQG4LV,19074,26,
HQG4LV,19106,20,
HQG4LV,19135,7,
HQG4LV,19165,6,
HQG4LV,19197,6,
HQG4LV,19226,5,
HQG4LV,19256,4,
HQG4LV,19287,5,
HQG4LV,19316,10,
HQG4LV,19347,28,
HQG4LV,19380,45,
HQG4LV,19410,31,
HQG4LV,19441,18,
HRO8LH,17897,.,
HRO8LH,17929,138,
HRO8LH,17959,116,
HRO8LH,17989,91,
HRO8LH,18021,78,
HRO8LH,18051,30,
HRO8LH,18079,11,
HRO8LH,18112,13,
HRO8LH,18141,10,
HRO8LH,18171,11,
HRO8LH,18200,24,
HRO8LH,18232,97,
HRO8LH,18265,171,
HRO8LH,18294,147,
HRO8LH,18326,121,
HRO8LH,18356,98,
HRO8LH,18385,80,
HRO8LH,18415,62,
HRO8LH,18444,14,
HRO8LH,18476,10,
HRO8LH,18506,10,
HRO8LH,18538,13,
HRO8LH,18567,31,
HRO8LH,18598,98,
HRO8LH,18629,118,
HRO8LH,18659,119,
HRO8LH,18689,118,
HRO8LH,18720,90,
HRO8LH,18750,63,
HRO8LH,18780,60,
HRO8LH,18812,24,
HRO8LH,18841,11,
HRO8LH,18870,12,
HRO8LH,18902,15,
HRO8LH,18931,23,
HRO8LH,18962,90,
HRO8LH,18994,132,
HRO8LH,19023,115,
HRO8LH,19053,99,
HRO8LH,19084,97,
HRO8LH,19114,54,
HRO8LH,19144,26,
HRO8LH,19175,18,
HRO8LH,19205,15,
HRO8LH,19234,16,
HRO8LH,19266,18,
HRO8LH,19295,26,
HRO8LH,19326,54,
HRO8LH,19359,121,
HRO8LH,19388,124,
HRO8LH,19420,102,
HRO8LH,19449,62,
HSL1UQ,17910,.,
HSL1UQ,17939,125,
HSL1UQ,17971,118,
HSL1UQ,18001,64,
HSL1UQ,18030,39,
HSL1UQ,18062,25,
HSL1UQ,18092,23,
HSL1UQ,18121,20,
HSL1UQ,18153,24,
HSL1UQ,18182,26,
HSL1UQ,18212,45,
HSL1UQ,18244,136,
HSL1UQ,18274,134,
HSL1UQ,18304,129,
HSL1UQ,18336,109,
HSL1UQ,18366,73,
HSL1UQ,18395,45,
HSL1UQ,18427,34,
HSL1UQ,18457,18,
HSL1UQ,18489,23,
HSL1UQ,18519,25,
HSL1UQ,18548,23,
HSL1UQ,18580,52,
HSL1UQ,18610,124,
HSL1UQ,18639,164,
HSL1UQ,18671,139,
HSL1UQ,18701,122,
HSL1UQ,18731,101,
HSL1UQ,18762,43,
HSL1UQ,18792,42,
HSL1UQ,18822,19,
HSL1UQ,18853,19,
HSL1UQ,18883,23,
HSL1UQ,18912,22,
HSL1UQ,18944,45,
HSL1UQ,18973,103,
HSL1UQ,19003,130,
HSL1UQ,19035,121,
HSL1UQ,19065,89,
HSL1UQ,19094,77,
HSL1UQ,19126,31,
HSL1UQ,19156,24,
HSL1UQ,19186,24,
HSL1UQ,19217,23,
HSL1UQ,19247,17,
HSL1UQ,19276,16,
HSL1UQ,19305,28,
HSL1UQ,19338,74,
HSL1UQ,19368,141,
HSL1UQ,19400,123,
HSL1UQ,19430,68,
HSL1UQ,19459,30,
HTRETY,17888,.,
HTRETY,17918,83,
HTRETY,17950,72,
HTRETY,17979,44,
HTRETY,18009,10,
HTRETY,18038,1,
HTRETY,18070,0,
HTRETY,18100,0,
HTRETY,18129,0,
HTRETY,18161,0,
HTRETY,18190,0,
HTRETY,18220,25,
HTRETY,18252,82,
HTRETY,18283,78,
HTRETY,18315,58,
HTRETY,18345,45,
HTRETY,18374,31,
HTRETY,18405,7,
HTRETY,18435,0,
HTRETY,18465,0,
HTRETY,18497,0,
HTRETY,18527,0,
HTRETY,18556,0,
HTRETY,18587,0,
HTRETY,18618,43,
HTRETY,18650,84,
HTRETY,18680,74,
HTRETY,18709,60,
HTRETY,18741,25,
HTRETY,18770,8,
HTRETY,18800,5,
HTRETY,18832,0,
HTRETY,18861,0,
HTRETY,18891,0,
HTRETY,18920,0,
HTRETY,18951,22,
HTRETY,18981,78,
HTRETY,19014,98,
HTRETY,19044,64,
HTRETY,19073,42,
HTRETY,19105,26,
HTRETY,19134,1,
HTRETY,19164,0,
HTRETY,19196,0,
HTRETY,19225,0,
HTRETY,19255,0,
HTRETY,19284,0,
HTRETY,19315,6,
HTRETY,19346,40,
HTRETY,19379,97,
HTRETY,19409,61,
HTRETY,19438,36,
HTS5JO,17895,.,
HTS5JO,17925,136,
HTS5JO,17957,143,
HTS5JO,17987,71,
HTS5JO,18016,42,
HTS5JO,18048,26,
HTS5JO,18077,20,
HTS5JO,18107,24,
HTS5JO,18136,31,
HTS5JO,18168,21,
HTS5JO,18197,26,
HTS5JO,18230,87,
HTS5JO,18259,136,
HTS5JO,18290,111,
HTS5JO,18321,75,
HTS5JO,18352,64,
HTS5JO,18381,54,
HTS5JO,18413,36,
HTS5JO,18442,23,
HTS5JO,18472,22,
HTS5JO,18504,19,
HTS5JO,18534,23,
HTS5JO,18563,31,
HTS5JO,18596,96,
HTS5JO,18625,88,
HTS5JO,18657,131,
HTS5JO,18687,118,
HTS5JO,18716,88,
HTS5JO,18748,44,
HTS5JO,18778,35,
HTS5JO,18807,24,
HTS5JO,18839,24,
HTS5JO,18868,17,
HTS5JO,18898,20,
HTS5JO,18927,31,
HTS5JO,18960,92,
HTS5JO,18989,143,
HTS5JO,19021,130,
HTS5JO,19051,71,
HTS5JO,19080,57,
HTS5JO,19112,39,
HTS5JO,19142,20,
HTS5JO,19171,18,
HTS5JO,19203,18,
HTS5JO,19232,17,
HTS5JO,19262,18,
HTS5JO,19291,25,
HTS5JO,19324,58,
HTS5JO,19354,76,
HTS5JO,19386,115,
HTS5JO,19416,82,
HTS5JO,19445,40,
HU6W0I,18968,.,
HU6W0I,18990,.,
HU6W0I,19022,66,
HUR5Z8,17888,.,
HUR5Z8,17919,185,
HUR5Z8,17950,172,
HUR5Z8,17980,114,
HUR5Z8,18009,71,
HUR5Z8,18039,52,
HUR5Z8,18070,39,
HUR5Z8,18100,29,
HUR5Z8,18130,40,
HUR5Z8,18161,44,
HUR5Z8,18190,47,
HUR5Z8,18220,86,
HUR5Z8,18252,192,
HUR5Z8,18283,192,
HUR5Z8,18315,186,
HUR5Z8,18345,139,
HUR5Z8,18375,120,
HUR5Z8,18405,73,
HUR5Z8,18436,32,
HUR5Z8,18468,19,
HUR5Z8,18497,24,
HUR5Z8,18527,29,
HUR5Z8,18556,32,
HUR5Z8,18587,84,
HUR5Z8,18618,148,
HUR5Z8,18650,185,
HUR5Z8,18681,126,
HUR5Z8,18709,154,
HUR5Z8,18741,130,
HUR5Z8,18770,50,
HUR5Z8,18800,51,
HUR5Z8,18832,40,
HUR5Z8,18861,33,
HUR5Z8,18891,35,
HUR5Z8,18921,37,
HUR5Z8,18949,94,
HUR5Z8,18981,182,
HUR5Z8,19014,155,
HUR5Z8,19044,131,
HUR5Z8,19073,129,
HUR5Z8,19106,104,
HUR5Z8,19134,41,
HUR5Z8,19164,36,
HUR5Z8,19197,36,
HUR5Z8,19225,29,
HUR5Z8,19255,33,
HUR5Z8,19284,33,
HUR5Z8,19315,69,
HUR5Z8,19346,134,
HUR5Z8,19379,221,
HUR5Z8,19409,158,
HUR5Z8,19438,107,
HV7T2E,17892,.,
HV7T2E,17923,56,
HV7T2E,17953,44,
HV7T2E,17982,33,
HV7T2E,18014,25,
HV7T2E,18044,22,
HV7T2E,18073,17,
HV7T2E,18105,15,
HV7T2E,18134,11,
HV7T2E,18164,13,
HV7T2E,18195,16,
HV7T2E,18224,17,
HV7T2E,18256,57,
HV7T2E,18288,70,
HV7T2E,18318,43,
HV7T2E,18350,36,
HV7T2E,18379,27,
HV7T2E,18408,17,
HV7T2E,18440,18,
HV7T2E,18470,15,
HV7T2E,18500,14,
HV7T2E,18532,15,
HV7T2E,18561,15,
HV7T2E,18594,34,
HV7T2E,18623,45,
HV7T2E,18653,69,
HV7T2E,18685,64,
HV7T2E,18714,40,
HV7T2E,18744,20,
HV7T2E,18773,17,
HV7T2E,18805,15,
HV7T2E,18835,13,
HV7T2E,18864,19,
HV7T2E,18896,13,
HV7T2E,18925,13,
HV7T2E,18958,24,
HV7T2E,18987,47,
HV7T2E,19017,48,
HV7T2E,19049,34,
HV7T2E,19078,33,
HV7T2E,19108,22,
HV7T2E,19137,13,
HV7T2E,19169,1,
HV7T2E,19186,.,
HVWB53,18856,.,
HVWB53,18871,.,
HVWB53,18903,8,
HVWB53,18932,7,
HVWB53,18962,32,
HVWB53,18995,83,
HVWB53,19024,64,
HVWB53,19056,50,
HVWB53,19085,40,
HVWB53,19115,20,
HVWB53,19147,7,
HVWB53,19176,6,
HVWB53,19206,4,
HVWB53,19235,4,
HVWB53,19267,6,
HVWB53,19296,11,
HVWB53,19329,43,
HVWB53,19359,75,
HVWB53,19389,83,
HVWB53,19421,57,
HVWB53,19450,23,
HXJ1V6,17885,.,
HXJ1V6,17917,31,
HXJ1V6,17947,24,
HXJ1V6,17978,29,
HXJ1V6,18008,26,
HXJ1V6,18037,24,
HXJ1V6,18069,26,
HXJ1V6,18099,24,
HXJ1V6,18128,24,
HXJ1V6,18160,26,
HXJ1V6,18189,23,
HXJ1V6,18218,25,
HXJ1V6,18251,29,
HXJ1V6,18282,28,
HXJ1V6,18314,24,
HXJ1V6,18344,27,
HXJ1V6,18373,19,
HXJ1V6,18402,23,
HXJ1V6,18434,26,
HXJ1V6,18464,22,
HXJ1V6,18496,25,
HXJ1V6,18526,23,
HXJ1V6,18556,24,
HXJ1V6,18585,25,
HXJ1V6,18617,24,
HXJ1V6,18647,32,
HXJ1V6,18679,27,
HXJ1V6,18708,27,
HXJ1V6,18738,26,
HXJ1V6,18769,21,
HXJ1V6,18799,19,
HXJ1V6,18829,23,
HXJ1V6,18860,23,
HXJ1V6,18890,22,
HXJ1V6,18919,21,
HXJ1V6,18949,24,
HXJ1V6,18980,21,
HXJ1V6,19011,14,
HXJ1V6,19043,12,
HXJ1V6,19072,14,
HXJ1V6,19102,12,
HXJ1V6,19133,10,
HXJ1V6,19163,10,
HXJ1V6,19193,8,
HXJ1V6,19224,8,
HXJ1V6,19254,9,
HXJ1V6,19283,9,
HXJ1V6,19313,9,
HXJ1V6,19345,10,
HXJ1V6,19375,20,
HXJ1V6,19408,13,
HXJ1V6,19437,10,
HXNJ5U,18710,.,
HXNJ5U,18723,.,
HXNJ5U,18755,7,
HXNJ5U,18785,11,
HXNJ5U,18815,10,
HXNJ5U,18846,12,
HXNJ5U,18876,11,
HXNJ5U,18905,11,
HXNJ5U,18934,12,
HXNJ5U,18966,17,
HXNJ5U,18997,60,
HXNJ5U,19028,48,
HXNJ5U,19058,39,
HXNJ5U,19087,31,
HXNJ5U,19119,22,
HXNJ5U,19149,13,
HXNJ5U,19179,12,
HXNJ5U,19210,11,
HXNJ5U,19240,11,
HXNJ5U,19269,11,
HXNJ5U,19298,12,
HXNJ5U,19331,26,
HXNJ5U,19362,54,
HXNJ5U,19393,43,
HXNJ5U,19423,35,
HXNJ5U,19452,17,
HXODJO,17878,.,
HXODJO,17909,180,
HXODJO,17939,147,
HXODJO,17972,127,
HXODJO,18001,67,
HXODJO,18030,39,
HXODJO,18063,26,
HXODJO,18092,17,
HXODJO,18121,15,
HXODJO,18153,21,
HXODJO,18182,27,
HXODJO,18212,50,
HXODJO,18244,167,
HXODJO,18274,121,
HXODJO,18304,133,
HXODJO,18336,114,
HXODJO,18366,75,
HXODJO,18395,47,
HXODJO,18427,38,
HXODJO,18457,29,
HXODJO,18489,29,
HXODJO,18519,33,
HXODJO,18548,26,
HXODJO,18580,66,
HXODJO,18610,132,
HXODJO,18639,128,
HXODJO,18671,128,
HXODJO,18701,106,
HXODJO,18731,86,
HXODJO,18762,32,
HXODJO,18792,40,
HXODJO,18822,30,
HXODJO,18852,31,
HXODJO,18883,31,
HXODJO,18912,20,
HXODJO,18944,59,
HXODJO,18973,83,
HXODJO,19003,103,
HXODJO,19035,82,
HXODJO,19064,57,
HXODJO,19094,46,
HXODJO,19126,22,
HXODJO,19156,16,
HXODJO,19186,20,
HXODJO,19217,14,
HXODJO,19247,20,
HXODJO,19276,16,
HXODJO,19305,20,
HXODJO,19338,61,
HXODJO,19368,100,
HXODJO,19400,103,
HXODJO,19430,64,
HZN9PV,17885,.,
HZN9PV,17917,116,
HZN9PV,17947,81,
HZN9PV,18008,81,
HZN9PV,18038,32,
HZN9PV,18070,8,
HZN9PV,18099,9,
HZN9PV,18129,8,
HZN9PV,18160,7,
HZN9PV,18190,15,
HZN9PV,18219,20,
HZN9PV,18252,98,
HZN9PV,18282,89,
HZN9PV,18314,80,
HZN9PV,18344,58,
HZN9PV,18374,41,
HZN9PV,18403,10,
HZN9PV,18434,50,
HZN9PV,18465,6,
HZN9PV,18496,8,
HZN9PV,18526,9,
HZN9PV,18555,8,
HZN9PV,18585,10,
HZN9PV,18617,65,
HZN9PV,18647,80,
HZN9PV,18679,66,
HZN9PV,18708,56,
HZN9PV,18738,23,
HZN9PV,18769,15,
HZN9PV,18799,44,
HZN9PV,18829,5,
HZN9PV,18860,7,
HZN9PV,18890,5,
HZN9PV,18919,7,
HZN9PV,18949,32,
HZN9PV,18980,93,
HZN9PV,19011,66,
HZN9PV,19043,28,
HZN9PV,19072,14,
HZN9PV,19102,14,
HZN9PV,19133,9,
HZN9PV,19163,11,
HZN9PV,19193,12,
HZN9PV,19224,16,
HZN9PV,19253,6,
HZN9PV,19283,9,
HZN9PV,19313,12,
HZN9PV,19345,29,
HZN9PV,19375,69,
HZN9PV,19408,38,
HZN9PV,19414,.,
I0JZ8R,17892,.,
I0JZ8R,17923,80,
I0JZ8R,17954,87,
I0JZ8R,17985,70,
I0JZ8R,18014,50,
I0JZ8R,18045,42,
I0JZ8R,18073,30,
I0JZ8R,18106,31,
I0JZ8R,18134,19,
I0JZ8R,18164,24,
I0JZ8R,18195,48,
I0JZ8R,18225,71,
I0JZ8R,18256,102,
I0JZ8R,18288,92,
I0JZ8R,18318,84,
I0JZ8R,18351,52,
I0JZ8R,18380,63,
I0JZ8R,18409,45,
I0JZ8R,18440,29,
I0JZ8R,18470,30,
I0JZ8R,18500,32,
I0JZ8R,18531,28,
I0JZ8R,18561,39,
I0JZ8R,18594,83,
I0JZ8R,18623,72,
I0JZ8R,18653,86,
I0JZ8R,18685,116,
I0JZ8R,18714,81,
I0JZ8R,18744,48,
I0JZ8R,18773,44,
I0JZ8R,18805,38,
I0JZ8R,18835,25,
I0JZ8R,18864,27,
I0JZ8R,18896,31,
I0JZ8R,18925,34,
I0JZ8R,18958,85,
I0JZ8R,18987,83,
I0JZ8R,19017,72,
I0JZ8R,19049,68,
I0JZ8R,19078,63,
I0JZ8R,19108,41,
I0JZ8R,19137,29,
I0JZ8R,19169,28,
I0JZ8R,19199,25,
I0JZ8R,19228,25,
I0JZ8R,19260,28,
I0JZ8R,19289,32,
I0JZ8R,19322,47,
I0JZ8R,19352,75,
I0JZ8R,19382,105,
I0JZ8R,19414,87,
I0JZ8R,19443,55,
I0REAP,18017,.,
I0REAP,18036,.,
I0REAP,18066,7,
I0REAP,18098,6,
I0REAP,18127,7,
I0REAP,18157,7,
I0REAP,18188,14,
I0REAP,18218,39,
I0REAP,18248,73,
